PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2007_SOUTH_DAKOTA,SOUTH_DAKOTA,2007,121158.0,1136570.0,174096.0,371645.0,590829.0,1096568.0,573916.0,335382.0,50283.0,105370.0,241.0,288.0,223.0,270.0
2007_TENNESSEE,TENNESSEE,2007,978084.0,7617488.0,805633.0,3342186.0,3469669.0,7817659.0,4473035.0,2144367.0,414587.0,593354.0,233.0,274.0,216.0,259.0
2007_TEXAS,TEXAS,2007,4513835.0,44355326.0,4423644.0,15952564.0,23979118.0,45920825.0,21061312.0,12451077.0,2073350.0,6654163.0,242.0,286.0,220.0,261.0
2007_UTAH,UTAH,2007,504079.0,3656090.0,343915.0,1977900.0,1334275.0,3618540.0,1816456.0,871613.0,266481.0,579188.0,239.0,281.0,221.0,262.0
2007_VERMONT,VERMONT,2007,89329.0,1836316.0,97086.0,1237083.0,502147.0,1804519.0,800453.0,439237.0,41603.0,70359.0,246.0,291.0,228.0,273.0
2007_VIRGINIA,VIRGINIA,2007,1220440.0,14176385.0,890144.0,5796043.0,7490198.0,14700853.0,7630837.0,4338027.0,573603.0,1473546.0,244.0,288.0,227.0,267.0
2007_WASHINGTON,WASHINGTON,2007,1026121.0,10350748.0,801339.0,6339782.0,3209627.0,10682397.0,5148806.0,3028183.0,463389.0,1624443.0,243.0,285.0,224.0,265.0
2007_WEST_VIRGINIA,WEST_VIRGINIA,2007,281298.0,2905489.0,353571.0,1677212.0,874706.0,2983267.0,1608247.0,941055.0,189649.0,228873.0,236.0,270.0,215.0,255.0
2007_WISCONSIN,WISCONSIN,2007,870584.0,10154985.0,574090.0,5175386.0,4405509.0,9988878.0,5459295.0,3147269.0,420699.0,467948.0,244.0,286.0,223.0,264.0
2007_WYOMING,WYOMING,2007,85034.0,1477891.0,111051.0,722364.0,644476.0,1390344.0,661713.0,428613.0,42353.0,246698.0,244.0,287.0,225.0,266.0
2009_ALABAMA,ALABAMA,2009,745668.0,7186390.0,728795.0,4161103.0,2296492.0,7815467.0,3836398.0,2331552.0,561019.0,924956.0,228.0,269.0,216.0,255.0
2009_ALASKA,ALASKA,2009,130236.0,2158970.0,312667.0,1357747.0,488556.0,2396412.0,1129756.0,832783.0,70835.0,303165.0,237.0,283.0,211.0,259.0
2009_ARIZONA,ARIZONA,2009,981303.0,8802515.0,1044140.0,3806064.0,3952311.0,9580393.0,4296503.0,2983729.0,455403.0,1312659.0,230.0,277.0,210.0,258.0
2009_ARKANSAS,ARKANSAS,2009,474423.0,4753142.0,534510.0,3530487.0,688145.0,5017352.0,2417974.0,1492691.0,533057.0,409763.0,238.0,276.0,216.0,258.0
2009_CALIFORNIA,CALIFORNIA,2009,6234155.0,73958896.0,9745250.0,40084244.0,24129402.0,74766086.0,35617964.0,21693675.0,3759373.0,8881265.0,232.0,270.0,210.0,253.0
2009_COLORADO,COLORADO,2009,812068.0,8310673.0,560538.0,3634018.0,4116117.0,8682489.0,4108304.0,2708535.0,330128.0,1035058.0,243.0,287.0,226.0,266.0
2009_CONNECTICUT,CONNECTICUT,2009,539250.0,9681268.0,403017.0,3606594.0,5671657.0,9323053.0,5054397.0,2805173.0,330685.0,763075.0,245.0,289.0,229.0,272.0
2009_DELAWARE,DELAWARE,2009,116804.0,1718993.0,109682.0,1047418.0,561893.0,1798244.0,877678.0,496383.0,80812.0,254460.0,239.0,284.0,226.0,265.0
2009_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2009,44331.0,801008.0,75856.0,0.0,725152.0,805362.0,330698.0,370127.0,38514.0,66023.0,219.0,254.0,202.0,242.0
2009_FLORIDA,FLORIDA,2009,2623067.0,26494500.0,2694566.0,9047586.0,14752348.0,28867429.0,13884278.0,8067350.0,1546420.0,4533913.0,242.0,279.0,226.0,264.0
2009_GEORGIA,GEORGIA,2009,1649598.0,17972839.0,1644548.0,7739086.0,8589205.0,19025136.0,10063924.0,5135180.0,837062.0,2712073.0,236.0,278.0,218.0,260.0
2009_HAWAII,HAWAII,2009,179478.0,2689758.0,392837.0,2205032.0,91889.0,2318671.0,1402305.0,718309.0,129473.0,68584.0,236.0,274.0,211.0,255.0
2009_IDAHO,IDAHO,2009,267951.0,2182273.0,218777.0,1459554.0,503942.0,2078446.0,1157633.0,646213.0,100576.0,111190.0,241.0,287.0,221.0,265.0
2009_ILLINOIS,ILLINOIS,2009,2117291.0,26987426.0,3346509.0,7879160.0,15761757.0,27716187.0,13520105.0,8764971.0,932950.0,2884993.0,238.0,282.0,219.0,265.0
2009_INDIANA,INDIANA,2009,1028259.0,12999357.0,1403839.0,5804809.0,5790709.0,11218398.0,5548292.0,3681825.0,476598.0,899628.0,243.0,287.0,223.0,266.0
2009_IOWA,IOWA,2009,487559.0,5732319.0,431142.0,2545353.0,2755824.0,5732186.0,2914176.0,1615189.0,225983.0,672339.0,243.0,284.0,221.0,265.0
2009_KANSAS,KANSAS,2009,470445.0,5615208.0,378810.0,3291485.0,1944913.0,5827751.0,2883104.0,1578417.0,223951.0,958961.0,245.0,289.0,224.0,267.0
2009_KENTUCKY,KENTUCKY,2009,669858.0,6706922.0,719997.0,3870440.0,2116485.0,6831006.0,3468191.0,2050683.0,411529.0,720114.0,239.0,279.0,226.0,267.0
2009_LOUISIANA,LOUISIANA,2009,662774.0,7984550.0,1238259.0,3568903.0,3177388.0,8053960.0,4051985.0,2542723.0,408292.0,824390.0,229.0,272.0,207.0,253.0
2009_MAINE,MAINE,2009,187372.0,2623127.0,245063.0,1107152.0,1270912.0,2624504.0,1383650.0,857706.0,148378.0,108016.0,244.0,286.0,224.0,268.0
2009_MARYLAND,MARYLAND,2009,843781.0,13147931.0,694846.0,5697257.0,6755828.0,12757599.0,6899346.0,3984072.0,490336.0,961161.0,244.0,288.0,226.0,267.0
2009_MASSACHUSETTS,MASSACHUSETTS,2009,932437.0,15298022.0,1181681.0,5974489.0,8141852.0,15174814.0,8885949.0,4626112.0,456737.0,589413.0,252.0,299.0,234.0,274.0
2009_MICHIGAN,MICHIGAN,2009,1537515.0,19616665.0,2094714.0,10130740.0,7391211.0,19992550.0,9422685.0,6354021.0,865858.0,1280455.0,236.0,278.0,218.0,262.0
2009_MINNESOTA,MINNESOTA,2009,800831.0,10353784.0,575703.0,6590788.0,3187293.0,11193640.0,5815987.0,2712430.0,803017.0,1187008.0,249.0,294.0,223.0,270.0
2009_MISSISSIPPI,MISSISSIPPI,2009,491194.0,4392101.0,675576.0,2334363.0,1382162.0,4552756.0,2317710.0,1392119.0,275915.0,493773.0,227.0,265.0,211.0,251.0
2009_MISSOURI,MISSOURI,2009,893807.0,9472520.0,758650.0,3927189.0,4786681.0,10227305.0,5175127.0,3023041.0,535977.0,1120105.0,241.0,286.0,224.0,267.0
2009_MONTANA,MONTANA,2009,141782.0,1607935.0,195705.0,765177.0,647053.0,1622485.0,855803.0,509899.0,66973.0,158151.0,244.0,292.0,225.0,270.0
2009_NEBRASKA,NEBRASKA,2009,292161.0,3522481.0,297732.0,1182776.0,2041973.0,3523803.0,1887427.0,905681.0,144995.0,488293.0,239.0,284.0,223.0,267.0
2009_NEVADA,NEVADA,2009,430985.0,4442101.0,425133.0,2272415.0,1744553.0,4577881.0,2145779.0,1364083.0,142194.0,633545.0,235.0,274.0,211.0,254.0
2009_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2009,197024.0,2816162.0,146867.0,1002239.0,1667056.0,2757401.0,1546316.0,822081.0,74820.0,112359.0,251.0,292.0,229.0,271.0
2009_NEW_JERSEY,NEW_JERSEY,2009,1354912.0,26510413.0,1014556.0,10401527.0,15094330.0,26145334.0,13800343.0,8687138.0,952796.0,1499241.0,247.0,293.0,229.0,273.0
2009_NEW_MEXICO,NEW_MEXICO,2009,328737.0,3703477.0,519973.0,2615320.0,568184.0,3945515.0,1807514.0,1167618.0,132017.0,784529.0,230.0,270.0,208.0,254.0
2009_NEW_YORK,NEW_YORK,2009,2696688.0,55885116.0,3197833.0,25768345.0,26918938.0,57851481.0,35195372.0,14079990.0,1415237.0,5463718.0,241.0,283.0,224.0,264.0
2009_NORTH_CAROLINA,NORTH_CAROLINA,2009,1452064.0,15410564.0,1377661.0,8229140.0,5803763.0,14868070.0,7943541.0,3848021.0,751609.0,1647148.0,244.0,284.0,219.0,260.0
2009_NORTH_DAKOTA,NORTH_DAKOTA,2009,94653.0,1150142.0,160294.0,407374.0,582474.0,1137260.0,579830.0,310316.0,78735.0,95977.0,245.0,293.0,226.0,269.0
2009_OHIO,OHIO,2009,1729072.0,22779344.0,1531263.0,10226228.0,11021853.0,22427481.0,10734314.0,7347959.0,929409.0,2552105.0,244.0,286.0,225.0,269.0
2009_OKLAHOMA,OKLAHOMA,2009,644549.0,6029807.0,768972.0,3014993.0,2245842.0,5941799.0,2836912.0,1895590.0,577867.0,568720.0,237.0,276.0,217.0,259.0
2009_OREGON,OREGON,2009,560726.0,6158756.0,656298.0,3117315.0,2385143.0,6715011.0,3291310.0,2121378.0,214699.0,803096.0,238.0,285.0,218.0,265.0
2009_PENNSYLVANIA,PENNSYLVANIA,2009,1687145.0,26755585.0,1811141.0,9858461.0,15085983.0,27328680.0,12803821.0,7637090.0,1155635.0,2411908.0,244.0,288.0,224.0,271.0
2009_RHODE_ISLAND,RHODE_ISLAND,2009,141521.0,2179714.0,206225.0,765069.0,1208420.0,2171376.0,1224158.0,773039.0,90493.0,24161.0,239.0,278.0,223.0,260.0
2009_SOUTH_CAROLINA,SOUTH_CAROLINA,2009,714290.0,7669733.0,734602.0,3654658.0,3280473.0,8427391.0,3854229.0,2463391.0,398422.0,1318784.0,236.0,280.0,216.0,257.0
2009_SOUTH_DAKOTA,SOUTH_DAKOTA,2009,126624.0,1258876.0,201889.0,412798.0,644189.0,1273527.0,645912.0,379946.0,56772.0,154459.0,242.0,291.0,222.0,270.0
2009_TENNESSEE,TENNESSEE,2009,971484.0,8112895.0,870374.0,3800870.0,3441651.0,8611178.0,4809809.0,2480290.0,461464.0,652210.0,232.0,275.0,217.0,261.0
2009_TEXAS,TEXAS,2009,4647205.0,48087531.0,4913841.0,19708771.0,23464919.0,53575273.0,23895853.0,13799383.0,2289408.0,9297597.0,240.0,287.0,219.0,260.0
2009_UTAH,UTAH,2009,532433.0,4238943.0,535223.0,2224007.0,1479713.0,4419750.0,2169434.0,1008636.0,310325.0,821593.0,240.0,284.0,219.0,266.0
2009_VERMONT,VERMONT,2009,86320.0,1683034.0,102453.0,1336424.0,244157.0,1661019.0,859433.0,489015.0,49100.0,64170.0,248.0,293.0,229.0,272.0
2009_VIRGINIA,VIRGINIA,2009,1235064.0,15251481.0,914507.0,6317714.0,8019260.0,15510318.0,8194237.0,4813706.0,574858.0,1418914.0,243.0,286.0,227.0,266.0
2009_WASHINGTON,WASHINGTON,2009,1035907.0,12025012.0,1385421.0,7146416.0,3493175.0,12240632.0,5984072.0,3464921.0,509407.0,1818982.0,242.0,289.0,221.0,267.0
2009_WEST_VIRGINIA,WEST_VIRGINIA,2009,281908.0,3097212.0,355325.0,1793917.0,947970.0,3121728.0,1759397.0,994305.0,196984.0,157049.0,233.0,270.0,215.0,255.0
2009_WISCONSIN,WISCONSIN,2009,867035.0,10991081.0,1258519.0,4785070.0,4947492.0,10880480.0,5857285.0,3382519.0,473295.0,648807.0,244.0,288.0,220.0,266.0
2009_WYOMING,WYOMING,2009,86971.0,1675761.0,108333.0,945765.0,621663.0,1658156.0,744877.0,482641.0,47165.0,372507.0,242.0,286.0,223.0,268.0
2011_ALABAMA,ALABAMA,2011,746933.0,7376725.0,1077070.0,3965614.0,2334041.0,7411768.0,3844055.0,2295909.0,559140.0,564183.0,231.0,269.0,220.0,258.0
2011_ALASKA,ALASKA,2011,131704.0,2357828.0,420152.0,1416163.0,521513.0,2443898.0,1215062.0,908567.0,81031.0,180137.0,236.0,283.0,208.0,261.0
2011_ARIZONA,ARIZONA,2011,946571.0,8429186.0,1245814.0,3054501.0,4128871.0,8610417.0,3977772.0,2935127.0,350633.0,741124.0,235.0,279.0,212.0,260.0
2011_ARKANSAS,ARKANSAS,2011,475551.0,5176362.0,827026.0,3701224.0,648112.0,5669431.0,2559292.0,1655684.0,676591.0,605857.0,238.0,279.0,217.0,259.0
2011_CALIFORNIA,CALIFORNIA,2011,6202604.0,70953331.0,9990221.0,37752712.0,23210398.0,69847705.0,34225248.0,20266047.0,3486160.0,6523770.0,234.0,273.0,211.0,255.0
2011_COLORADO,COLORADO,2011,834832.0,8747471.0,969288.0,3493923.0,4284260.0,8676451.0,4204486.0,2804955.0,338267.0,827354.0,244.0,292.0,223.0,271.0
2011_CONNECTICUT,CONNECTICUT,2011,530132.0,9783168.0,796156.0,3185501.0,5801511.0,9439182.0,5363942.0,2844490.0,333756.0,516116.0,242.0,287.0,227.0,275.0
2011_DELAWARE,DELAWARE,2011,119878.0,1759170.0,192182.0,1010026.0,556962.0,1808905.0,964284.0,497158.0,89576.0,182497.0,240.0,283.0,225.0,266.0
2011_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2011,44199.0,1283071.0,155505.0,0.0,1127566.0,1297175.0,525185.0,389526.0,56132.0,326332.0,222.0,260.0,201.0,242.0
2011_FLORIDA,FLORIDA,2011,2636404.0,26453693.0,4710376.0,9069119.0,12674198.0,26991946.0,14284224.0,8077593.0,1637138.0,2217069.0,240.0,278.0,225.0,262.0
2011_GEORGIA,GEORGIA,2011,1666039.0,18030043.0,2267161.0,7492489.0,8270393.0,17187481.0,9671343.0,5005101.0,874605.0,1368395.0,238.0,278.0,221.0,262.0
2011_HAWAII,HAWAII,2011,179601.0,2499513.0,347363.0,2088870.0,63280.0,2259104.0,1253534.0,786284.0,133810.0,85476.0,239.0,278.0,214.0,257.0
2011_IDAHO,IDAHO,2011,265713.0,2089982.0,292602.0,1320153.0,477227.0,1960818.0,1104553.0,613667.0,98963.0,83524.0,240.0,287.0,221.0,268.0
2011_ILLINOIS,ILLINOIS,2011,2072114.0,29507584.0,2894897.0,10030682.0,16582005.0,28525858.0,14636402.0,9271610.0,922651.0,1884866.0,239.0,283.0,219.0,266.0
2011_INDIANA,INDIANA,2011,1023220.0,12125155.0,1024389.0,7340384.0,3760382.0,11113533.0,5609296.0,3548729.0,500684.0,843671.0,244.0,285.0,221.0,265.0
2011_IOWA,IOWA,2011,493493.0,6098470.0,596688.0,2537754.0,2964028.0,6057294.0,2995991.0,1638449.0,230237.0,861361.0,243.0,285.0,221.0,265.0
2011_KANSAS,KANSAS,2011,482692.0,5538869.0,612100.0,2945175.0,1981594.0,5662146.0,2839803.0,1530694.0,220493.0,851777.0,246.0,290.0,224.0,267.0
2011_KENTUCKY,KENTUCKY,2011,672958.0,7104589.0,1164688.0,3704150.0,2235751.0,7253850.0,3663998.0,2238626.0,426989.0,733357.0,241.0,282.0,225.0,269.0
2011_LOUISIANA,LOUISIANA,2011,665109.0,8022917.0,1497262.0,3269321.0,3256334.0,8218870.0,4162557.0,2582814.0,406798.0,809639.0,231.0,273.0,210.0,255.0
2011_MAINE,MAINE,2011,186835.0,2654366.0,289290.0,1043281.0,1321795.0,2728535.0,1431522.0,874220.0,145034.0,164850.0,244.0,289.0,222.0,270.0
2011_MARYLAND,MARYLAND,2011,851971.0,13443940.0,1255964.0,5508339.0,6679637.0,13247697.0,7205515.0,4150447.0,482356.0,989839.0,247.0,288.0,231.0,271.0
2011_MASSACHUSETTS,MASSACHUSETTS,2011,924903.0,15396681.0,1197383.0,5783240.0,8416058.0,15150898.0,8685894.0,4583586.0,445972.0,817228.0,253.0,299.0,237.0,275.0
2011_MICHIGAN,MICHIGAN,2011,1455966.0,19374026.0,2525528.0,9845508.0,7002990.0,18469948.0,9198775.0,6024406.0,862583.0,1273466.0,236.0,280.0,219.0,265.0
2011_MINNESOTA,MINNESOTA,2011,798891.0,10912368.0,842906.0,6289912.0,3779550.0,10612480.0,5644771.0,2520057.0,805204.0,1016875.0,249.0,295.0,222.0,270.0
2011_MISSISSIPPI,MISSISSIPPI,2011,490526.0,4516742.0,1006465.0,2071467.0,1438810.0,4345783.0,2238165.0,1393211.0,274243.0,368906.0,230.0,269.0,209.0,254.0
2011_MISSOURI,MISSOURI,2011,896702.0,9915356.0,1344755.0,3828396.0,4742205.0,9842505.0,5100879.0,2975252.0,531640.0,849819.0,240.0,282.0,220.0,267.0
2011_MONTANA,MONTANA,2011,141529.0,1631810.0,264517.0,713642.0,653651.0,1655584.0,902615.0,540180.0,72488.0,103728.0,244.0,293.0,225.0,273.0
2011_NEBRASKA,NEBRASKA,2011,297659.0,3879388.0,571969.0,1153077.0,2154342.0,3676326.0,2101943.0,951912.0,171112.0,349683.0,240.0,283.0,223.0,268.0
2011_NEVADA,NEVADA,2011,429610.0,4146577.0,447002.0,2359671.0,1339904.0,4258855.0,2161550.0,1377125.0,149940.0,323746.0,237.0,278.0,213.0,258.0
2011_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2011,189275.0,2947007.0,184768.0,1061011.0,1701228.0,3001244.0,1654129.0,855476.0,77384.0,206241.0,252.0,292.0,230.0,272.0
2011_NEW_JERSEY,NEW_JERSEY,2011,1399409.0,26242376.0,1283994.0,9331426.0,15626956.0,25716298.0,14113108.0,8634990.0,909456.0,917304.0,248.0,294.0,231.0,275.0
2011_NEW_MEXICO,NEW_MEXICO,2011,331373.0,3591330.0,636436.0,2355210.0,599684.0,3694437.0,1744548.0,1124390.0,140296.0,616478.0,233.0,274.0,208.0,256.0
2011_NEW_YORK,NEW_YORK,2011,2677412.0,57753776.0,5118477.0,23188002.0,29447297.0,59446908.0,37834196.0,14460678.0,1416793.0,4653802.0,238.0,280.0,222.0,266.0
2011_NORTH_CAROLINA,NORTH_CAROLINA,2011,1448117.0,14409515.0,2046954.0,7488570.0,4873991.0,13767024.0,7566249.0,3843709.0,696313.0,980517.0,245.0,286.0,221.0,263.0
2011_NORTH_DAKOTA,NORTH_DAKOTA,2011,96255.0,1309044.0,186844.0,630430.0,491770.0,1312226.0,660944.0,360118.0,86352.0,124967.0,245.0,292.0,226.0,269.0
2011_OHIO,OHIO,2011,1655534.0,23488657.0,2533882.0,9834235.0,11120540.0,23010396.0,11074360.0,7570565.0,935953.0,2494681.0,244.0,289.0,224.0,268.0
2011_OKLAHOMA,OKLAHOMA,2011,658163.0,5835133.0,968529.0,2741058.0,2125546.0,5644988.0,2866601.0,1814927.0,367172.0,510428.0,237.0,279.0,215.0,260.0
2011_OREGON,OREGON,2011,559631.0,6112484.0,848637.0,2792762.0,2471085.0,6317635.0,3261190.0,2071303.0,224903.0,461979.0,237.0,283.0,216.0,264.0
2011_PENNSYLVANIA,PENNSYLVANIA,2011,1670854.0,28492510.0,3371827.0,9261234.0,15859449.0,28810721.0,13761915.0,7947108.0,1207139.0,2189151.0,246.0,286.0,227.0,268.0
2011_RHODE_ISLAND,RHODE_ISLAND,2011,139157.0,2212352.0,234111.0,768713.0,1209528.0,2198940.0,1260021.0,736651.0,93820.0,43726.0,242.0,283.0,222.0,265.0
2011_SOUTH_CAROLINA,SOUTH_CAROLINA,2011,713511.0,7772777.0,1041572.0,3338715.0,3392490.0,7961448.0,3689782.0,2428477.0,388361.0,1016126.0,237.0,281.0,215.0,260.0
2011_SOUTH_DAKOTA,SOUTH_DAKOTA,2011,125613.0,1297661.0,262395.0,374648.0,660618.0,1350617.0,661519.0,390655.0,59757.0,199636.0,241.0,291.0,220.0,269.0
2011_TENNESSEE,TENNESSEE,2011,986382.0,8679893.0,1272825.0,3955476.0,3451592.0,8961443.0,4947165.0,2635217.0,479721.0,661195.0,233.0,274.0,215.0,259.0
2011_TEXAS,TEXAS,2011,4800196.0,51023159.0,7818075.0,19623258.0,23581826.0,52691826.0,25155007.0,14325757.0,2474232.0,6556210.0,241.0,290.0,218.0,261.0
2011_UTAH,UTAH,2011,545395.0,4141253.0,500782.0,2058112.0,1582359.0,4195916.0,2157337.0,1018548.0,315664.0,592949.0,243.0,283.0,220.0,267.0
2011_VERMONT,VERMONT,2011,86982.0,1686499.0,106823.0,1329172.0,250504.0,1722515.0,888388.0,511825.0,53418.0,63655.0,247.0,294.0,227.0,274.0
2011_VIRGINIA,VIRGINIA,2011,1250852.0,14655345.0,1427301.0,5351177.0,7876867.0,14675815.0,7861076.0,4602566.0,579290.0,1075067.0,245.0,289.0,226.0,267.0
2011_WASHINGTON,WASHINGTON,2011,1042979.0,11905941.0,1367629.0,6758505.0,3779807.0,11928408.0,6007184.0,3427282.0,514227.0,1467334.0,243.0,288.0,221.0,268.0
2011_WEST_VIRGINIA,WEST_VIRGINIA,2011,282130.0,3475642.0,510256.0,1927726.0,1037660.0,3670119.0,2010407.0,1160212.0,211866.0,269242.0,235.0,273.0,214.0,256.0
2011_WISCONSIN,WISCONSIN,2011,864251.0,11664303.0,1002909.0,5226954.0,5434440.0,11440718.0,6138402.0,3668777.0,479352.0,541918.0,245.0,289.0,221.0,267.0
2011_WYOMING,WYOMING,2011,88165.0,1650621.0,154955.0,878979.0,616687.0,1656850.0,825783.0,528352.0,52046.0,234408.0,244.0,288.0,224.0,270.0
2013_ALABAMA,ALABAMA,2013,744548.0,7197439.0,811739.0,3898347.0,2487353.0,7487741.0,3747993.0,2317243.0,576737.0,643522.0,233.0,269.0,219.0,257.0
2013_ALASKA,ALASKA,2013,131091.0,2545117.0,320938.0,1707449.0,516730.0,2665933.0,1324649.0,982442.0,87165.0,248505.0,236.0,282.0,209.0,261.0
2013_ARIZONA,ARIZONA,2013,941726.0,8164324.0,1178356.0,2934165.0,4051803.0,7600581.0,3824071.0,2643742.0,368750.0,558466.0,240.0,280.0,213.0,260.0
2013_ARKANSAS,ARKANSAS,2013,477716.0,5067546.0,572096.0,3847045.0,648405.0,5226339.0,2545564.0,1694335.0,281692.0,533975.0,240.0,278.0,219.0,262.0
2013_CALIFORNIA,CALIFORNIA,2013,6208733.0,68868516.0,7836263.0,35141208.0,25891045.0,69727119.0,34194878.0,20595508.0,3461759.0,6160059.0,234.0,276.0,213.0,262.0
2013_COLORADO,COLORADO,2013,851063.0,8826868.0,696266.0,3693829.0,4436773.0,8699125.0,4292898.0,2773716.0,365228.0,758041.0,247.0,290.0,227.0,271.0
2013_CONNECTICUT,CONNECTICUT,2013,517812.0,10319361.0,434543.0,3870444.0,6014374.0,9758850.0,5562212.0,2966636.0,359881.0,487318.0,243.0,285.0,230.0,274.0
2013_DELAWARE,DELAWARE,2013,118685.0,1930466.0,151096.0,1124112.0,655258.0,1924626.0,1030897.0,560882.0,97722.0,157935.0,243.0,282.0,226.0,266.0
2013_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2013,44179.0,1300036.0,129874.0,0.0,1170162.0,1308438.0,559940.0,332997.0,39825.0,375676.0,229.0,265.0,206.0,248.0
2013_FLORIDA,FLORIDA,2013,2680074.0,24681548.0,3027018.0,9455562.0,12198968.0,25245400.0,13833236.0,7622221.0,1689414.0,1411455.0,242.0,281.0,227.0,266.0
2013_GEORGIA,GEORGIA,2013,1682620.0,17459504.0,1805878.0,7580785.0,8072841.0,17317504.0,9555687.0,4956142.0,932291.0,1632844.0,240.0,279.0,222.0,265.0
2013_HAWAII,HAWAII,2013,184760.0,2331770.0,310778.0,1962923.0,58069.0,2345917.0,1283872.0,770643.0,144746.0,146656.0,243.0,281.0,215.0,260.0
2013_IDAHO,IDAHO,2013,272070.0,2015534.0,237912.0,1278155.0,499467.0,1967676.0,1113400.0,631575.0,107264.0,62882.0,241.0,286.0,219.0,270.0
2013_ILLINOIS,ILLINOIS,2013,2069823.0,30057886.0,2311235.0,10382540.0,17364111.0,29517831.0,15285224.0,9509657.0,986182.0,1942608.0,239.0,285.0,219.0,267.0
2013_INDIANA,INDIANA,2013,1002772.0,12236713.0,980013.0,7503451.0,3753249.0,11211155.0,5535933.0,3595471.0,527250.0,862576.0,249.0,288.0,225.0,267.0
2013_IOWA,IOWA,2013,499489.0,6281345.0,459132.0,3118413.0,2703800.0,6318241.0,3174989.0,1748683.0,254025.0,783793.0,246.0,285.0,224.0,269.0
2013_KANSAS,KANSAS,2013,488590.0,5667223.0,420820.0,3193838.0,2052565.0,5621023.0,2969201.0,1595974.0,243032.0,616590.0,246.0,290.0,223.0,267.0
2013_KENTUCKY,KENTUCKY,2013,685009.0,7216175.0,867735.0,3960822.0,2387618.0,7413896.0,3663594.0,2323851.0,457079.0,729064.0,241.0,281.0,224.0,270.0
2013_LOUISIANA,LOUISIANA,2013,671156.0,8121179.0,1229248.0,3370399.0,3521532.0,7940880.0,3963343.0,2657751.0,436167.0,644212.0,231.0,273.0,210.0,257.0
2013_MAINE,MAINE,2013,184682.0,2650346.0,196466.0,1029166.0,1424714.0,2535405.0,1351259.0,867538.0,116847.0,70345.0,246.0,289.0,225.0,269.0
2013_MARYLAND,MARYLAND,2013,859252.0,13814727.0,828432.0,6093652.0,6892643.0,13284637.0,7303090.0,4243954.0,357919.0,955586.0,245.0,287.0,232.0,274.0
2013_MASSACHUSETTS,MASSACHUSETTS,2013,920968.0,16114783.0,818054.0,6428534.0,8868195.0,16201905.0,9097982.0,4759997.0,467050.0,1283156.0,253.0,301.0,232.0,277.0
2013_MICHIGAN,MICHIGAN,2013,1381167.0,18270327.0,1636324.0,9882361.0,6751642.0,17468264.0,8885537.0,5675448.0,848456.0,962506.0,237.0,280.0,217.0,266.0
2013_MINNESOTA,MINNESOTA,2013,802454.0,10848720.0,646542.0,6792440.0,3409738.0,10942019.0,5826404.0,2652321.0,850969.0,1016760.0,253.0,295.0,227.0,271.0
2013_MISSISSIPPI,MISSISSIPPI,2013,492847.0,4444064.0,707522.0,2213501.0,1523041.0,4370050.0,2274357.0,1465175.0,284089.0,285801.0,231.0,271.0,209.0,253.0
2013_MISSOURI,MISSOURI,2013,897224.0,10103589.0,894168.0,4235564.0,4973857.0,10001763.0,5139610.0,3082015.0,566933.0,833040.0,240.0,283.0,222.0,267.0
2013_MONTANA,MONTANA,2013,142797.0,1671053.0,210593.0,788329.0,672131.0,1679521.0,907018.0,545326.0,74629.0,111496.0,244.0,289.0,223.0,272.0
2013_NEBRASKA,NEBRASKA,2013,303242.0,3870164.0,366241.0,1217306.0,2286617.0,3913038.0,2318463.0,1026626.0,168033.0,298231.0,243.0,285.0,223.0,269.0
2013_NEVADA,NEVADA,2013,431776.0,4131800.0,392009.0,2556472.0,1183319.0,4057443.0,2058538.0,1396907.0,166814.0,222161.0,236.0,278.0,214.0,262.0
2013_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2013,187703.0,2976317.0,163890.0,1020089.0,1792338.0,2878534.0,1642945.0,879507.0,76488.0,72588.0,253.0,296.0,232.0,274.0
2013_NEW_JERSEY,NEW_JERSEY,2013,1338657.0,28070096.0,1145079.0,10986132.0,15938885.0,28179900.0,15489942.0,9131634.0,1218744.0,933676.0,247.0,296.0,229.0,276.0
2013_NEW_MEXICO,NEW_MEXICO,2013,327209.0,3518621.0,519318.0,2401884.0,597419.0,3536546.0,1709797.0,1096508.0,145330.0,514077.0,233.0,273.0,206.0,256.0
2013_NEW_YORK,NEW_YORK,2013,2629805.0,59623918.0,3335657.0,23632698.0,32655563.0,60505950.0,38756656.0,14846782.0,1462376.0,3982327.0,240.0,282.0,224.0,266.0
